id	app_id	parent_goal_id	creator_id	hobby_icon	hobby_picture_url	title	description	created_date	level_id	privacy	order	status
185	3	NULL	1	238	hobby_default.png	Coaching		0000-00-00 00:00:00	10	0	1	0
186	3	NULL	1	270	hobby_default.png	Coaching and mentoring		0000-00-00 00:00:00	10	0	1	0
187	3	NULL	1	100	hobby_default.png	Coasters		0000-00-00 00:00:00	10	0	1	0
188	3	NULL	1	257	hobby_default.png	Coin collecting		0000-00-00 00:00:00	10	0	1	0
189	3	NULL	1	228	hobby_default.png	Coins		0000-00-00 00:00:00	10	0	1	0
190	3	NULL	1	205	hobby_default.png	Collect music like cd's or albums		0000-00-00 00:00:00	10	0	1	0
191	3	NULL	1	109	hobby_default.png	Collecting		0000-00-00 00:00:00	10	0	1	0
192	3	NULL	1	152	hobby_default.png	Collecting antiques		0000-00-00 00:00:00	10	0	1	0
193	3	NULL	1	248	hobby_default.png	Collecting artwork		0000-00-00 00:00:00	10	0	1	0
194	3	NULL	1	39	hobby_default.png	Collecting bird feathers		0000-00-00 00:00:00	10	0	1	0
195	3	NULL	1	49	hobby_default.png	Collecting Books		0000-00-00 00:00:00	10	0	1	0
196	3	NULL	1	114	hobby_default.png	Collecting Business cards		0000-00-00 00:00:00	10	0	1	0
197	3	NULL	1	164	hobby_default.png	Collecting butterflies		0000-00-00 00:00:00	10	0	1	0
198	3	NULL	1	316	hobby_default.png	Collecting Butterflies/Insects		0000-00-00 00:00:00	10	0	1	0
199	3	NULL	1	286	hobby_default.png	Collecting Calendars		0000-00-00 00:00:00	10	0	1	0
200	3	NULL	1	10	hobby_default.png	Collecting cards		0000-00-00 00:00:00	10	0	1	0
201	3	NULL	1	88	hobby_default.png	Collecting Classic Video Games		0000-00-00 00:00:00	10	0	1	0
202	3	NULL	1	316	hobby_default.png	Collecting coins		0000-00-00 00:00:00	10	0	1	0
203	3	NULL	1	55	hobby_default.png	Collecting Comic Books		0000-00-00 00:00:00	10	0	1	0
